name,origin,slug,aroma,acid,body,flavor,aftertaste,desc_1,desc_3,desc_4,text
1077,El Salvador,/review/el-salvador-el-optimisimo,9.0,8.0,8.0,8.0,8.0,"Deeply sweet aroma that combines notes of fresh tobacco and aromatic wood with dried apricot-like fruit and caramel. In the cup brightly fruit-toned acidity and gentle balance, with continued apricot and orangy citrus notes. Flavors carry softly and sweetly into the finish.",,"Impressive natural sweetness and intense, complex aroma.","Deeply sweet aroma that combines notes of fresh tobacco and aromatic wood with dried apricot-like fruit and caramel. In the cup brightly fruit-toned acidity and gentle balance, with continued apricot and orangy citrus notes. Flavors carry softly and sweetly into the finish. "
2595,"Nyeri growing region, south-central Kenya.",/review/kenya-ruarai,8.0,8.0,8.0,9.0,8.0,"Flowers, stone fruit and honey in the aroma. In the cup bright acidity and flavor that balances tart citrus with sweetness, more flowers and a hint of black currant as the cup cools. Fruit and flowers sustain in the rich, softly astringent finish.",,"Lovers of complexly bright, citrusy coffees.","Flowers, stone fruit and honey in the aroma. In the cup bright acidity and flavor that balances tart citrus with sweetness, more flowers and a hint of black currant as the cup cools. Fruit and flowers sustain in the rich, softly astringent finish. "
1110,Other,/review/el-salvador-la-montana-pacamara,9.0,9.0,8.0,10.0,9.0,"Complex and unusual. Flowers, lemon, cocoaish nut, with a very distinctive pungent, stewed fruit note, sweet yet savory. Rich acidity, syrupy mouthfeel. Long, flavor-saturated finish.",,"A syrupy, savory-sweet fruit and rich complexity makes this a fine candidate for an afternoon or after dinner coffee, while the large, bold Pacamara beans are nice for coffee show and tell.","Complex and unusual. Flowers, lemon, cocoaish nut, with a very distinctive pungent, stewed fruit note, sweet yet savory. Rich acidity, syrupy mouthfeel. Long, flavor-saturated finish. "
3726,Other,/review/serendipity-blend,9.0,8.0,8.0,9.0,8.0,"Quietly complex and impressively balanced: milk chocolate, nut, stone fruit, lemon in aroma and cup. Gentle acidity; lightly syrupy, very smooth mouthfeel. Lemon and a spicy chocolate carry into the finish.",,Those who appreciate effortless grace.  ,"Quietly complex and impressively balanced: milk chocolate, nut, stone fruit, lemon in aroma and cup. Gentle acidity; lightly syrupy, very smooth mouthfeel. Lemon and a spicy chocolate carry into the finish. "
1773,Other,/review/french-roast-11,8.0,,7.0,8.0,7.0,"Pungently rich aroma: charred wood, roasted nut, with hints of raisiny fruit and dark chocolate. Although the charred wood dominates in the cup the chocolate becomes more distinct and the raisiny suggestion persists. Lean mouthfeel. The finish is sweet but rather astringent.",,More chocolate and less char than usual in this French roast.,"Pungently rich aroma: charred wood, roasted nut, with hints of raisiny fruit and dark chocolate. Although the charred wood dominates in the cup the chocolate becomes more distinct and the raisiny suggestion persists. Lean mouthfeel. The finish is sweet but rather astringent. "
3756,Northern Thailand,/review/single-origin-medium-roast-3,7.0,8.0,8.0,8.0,8.0,"Gently balanced, silky coffee. Flowers, fir, orangy fruit in the aroma. Soft acidity, lightly syrupy mouthfeel. Cocoa-toned fir, dark chocolate, raisin in the cup. Simple, sweet finish.",,"A great story and a gentle, easy-drinking cup.","Gently balanced, silky coffee. Flowers, fir, orangy fruit in the aroma. Soft acidity, lightly syrupy mouthfeel. Cocoa-toned fir, dark chocolate, raisin in the cup. Simple, sweet finish. "
385,Not disclosed.,/review/breakfast-blend-18,9.0,7.0,8.0,9.0,7.0,"The aroma is rich with floral notes and a pungent black-currant-like fruit. Delicately and sweetly tart acidity; smooth, silky mouthfeel. The black currant note carries into the cup with an enveloping hint of dark chocolate. Slight hint of drying astringency in the finish.",,"A fine rendition of the classic American breakfast blend: sweetly tart, refreshing.","The aroma is rich with floral notes and a pungent black-currant-like fruit. Delicately and sweetly tart acidity; smooth, silky mouthfeel. The black currant note carries into the cup with an enveloping hint of dark chocolate. Slight hint of drying astringency in the finish. "
1602,"Yirgacheffe growing region, southern Ethiopia.",/review/ethiopia-yirgacheffe-ycfcu-co-op,9.0,8.0,8.0,9.0,8.0,"Lemon, bergamot, lavender and a hint of pungent nut-toned cocoa in the aroma. The cocoa turns more chocolaty and dominates the flowers and citrus in the cup. Gently penetrating acidity, lightly syrupy mouthfeel and a deep, gently rich finish.",,Light-footed complexity in a classic Yirgacheffe.,"Lemon, bergamot, lavender and a hint of pungent nut-toned cocoa in the aroma. The cocoa turns more chocolaty and dominates the flowers and citrus in the cup. Gently penetrating acidity, lightly syrupy mouthfeel and a deep, gently rich finish. "
3615,Rwanda,/review/rwanda-coopac-2,8.0,8.0,8.0,9.0,8.0,"Sweet-toned apricot- and peaches-in-syrup aroma. Penetrating, citrusy acidity, silky mouthfeel and flavor notes that complicate the stone fruit theme with a tart, spicy orange. The fruit fades a bit in the finish, but the rich sweetness persists.  ",,Complex range of fruit from tart to sweetly lush.,"Sweet-toned apricot- and peaches-in-syrup aroma. Penetrating, citrusy acidity, silky mouthfeel and flavor notes that complicate the stone fruit theme with a tart, spicy orange. The fruit fades a bit in the finish, but the rich sweetness persists.   "
3318,"Boquete growing region, western Panama",/review/panama-don-pepe-honey-processed,8.0,8.0,8.0,9.0,8.0,"Delicate, lyrical coffee. Crisp and balanced in aroma and cup: ripe lemon, flowers, backgrounded nut a hint of citrus-toned chocolate. Gentle acidity, light but impressively silky mouthfeel. The ripe lemon note persists in the surprisingly rich finish. ",,"Aficionados interested in the unusual honey process, and anyone interested in a gently bright, lemony cup.  ","Delicate, lyrical coffee. Crisp and balanced in aroma and cup: ripe lemon, flowers, backgrounded nut a hint of citrus-toned chocolate. Gentle acidity, light but impressively silky mouthfeel. The ripe lemon note persists in the surprisingly rich finish.  "
837,Other,/review/costa-rica-tres-rios-5,8.0,7.0,8.0,9.0,7.0,"Brightly tart, lighter-roasted cup. Orange, flowers and nut in the aroma. Light body with smooth mouthfeel and a citrusy, zesty acidity. In the cup the citrus softens toward apricot. Brisk, slightly astringent finish. ",,Citrusy excitement in this lighter roasted Costa Rica.,"Brightly tart, lighter-roasted cup. Orange, flowers and nut in the aroma. Light body with smooth mouthfeel and a citrusy, zesty acidity. In the cup the citrus softens toward apricot. Brisk, slightly astringent finish.  "
1878,"Antigua valley, Guatemala.",/review/guatemala-antigua-la-flor-del-cafe,8.0,8.0,7.0,8.0,8.0,"A roundly straightforward cup dominated by sweet nut- and fruit-toned chocolate with a hint of aromatic wood. Soft acidity, medium body, mouthfeel that may strike some coffee drinkers as hearty and others as slightly rough. The orangy chocolate carries into the finish.   ",,"A medium-dark roast softens the fruit and develops the chocolate in this quiet, balanced Antigua. ","A roundly straightforward cup dominated by sweet nut- and fruit-toned chocolate with a hint of aromatic wood. Soft acidity, medium body, mouthfeel that may strike some coffee drinkers as hearty and others as slightly rough. The orangy chocolate carries into the finish.    "
602,Other,/review/colombia-jardin-finca-el-boton-maragogype-peaberry,8.0,7.0,8.0,7.0,7.0,"Intense cedar tone dominates the aroma. Silky mouthfeel and soft flavors that hint at cherry-chocolate, malt and walnut. Wood-toned chocolate in the softly astringent finish. ",,"An opportunity to sample a specially graded, unique variety of arabica with a rather unusual malty, woody character.","Intense cedar tone dominates the aroma. Silky mouthfeel and soft flavors that hint at cherry-chocolate, malt and walnut. Wood-toned chocolate in the softly astringent finish.  "
1191,Other,/review/ernestos-espresso,8.0,7.0,8.0,8.0,7.0,"Notes of sweet nut, caramel and aromatic wood in aroma and cup. Full body, syrupy mouthfeel and a finish enlivened by a bitter-edged chocolate and more aromatic wood. ",,"Although evaluated as a standard brewed coffee, this blend displays the rounded acidity, full body and aromatic wood notes that play well in espresso brewing.","Notes of sweet nut, caramel and aromatic wood in aroma and cup. Full body, syrupy mouthfeel and a finish enlivened by a bitter-edged chocolate and more aromatic wood.  "
2251,Not disclosed.,/review/jacobs-wonderbar-brew,8.0,,7.0,8.0,8.0,"A straightforward, ultra dark-roasted blend that combines sweet notes of charred and aromatic wood with complications of anise and caramel. Medium body and a soft though rather lean mouthfeel. The charred, roasty edge carries into the finish, softened by continued sweetness.  ",,"Those who favor clean, sweet-toned versions of charred extreme dark roasts.","A straightforward, ultra dark-roasted blend that combines sweet notes of charred and aromatic wood with complications of anise and caramel. Medium body and a soft though rather lean mouthfeel. The charred, roasty edge carries into the finish, softened by continued sweetness.   "
974,Other,/review/dominican-republic,8.0,7.0,8.0,8.0,7.0,"Sweet, deep, tartly pungent aroma: ripe lemon, black currant. Rich acidity, slightly lean mouthfeel. Aromatics simplify in the cup, but remain pleasing and lively: lemon, pungent black currant, nut-toned cocoa.",,Sweet but tartly pungent cup.,"Sweet, deep, tartly pungent aroma: ripe lemon, black currant. Rich acidity, slightly lean mouthfeel. Aromatics simplify in the cup, but remain pleasing and lively: lemon, pungent black currant, nut-toned cocoa. "
4166,Not disclosed.,/review/wood-thrush-blend,8.0,7.0,8.0,8.0,7.0,"Round notes of butter, caramel, molasses and a hint of citrus in the aroma. Silky to lightly syrupy mouthfeel, softly tart acidity. Fruit moves forward in the cup – apricot, a more distinct lemon – with continued suggestions of caramel and molasses. Flavor simplifies a bit in the quiet finish.",,A softly pleasing cup to stimulate backyard birding.,"Round notes of butter, caramel, molasses and a hint of citrus in the aroma. Silky to lightly syrupy mouthfeel, softly tart acidity. Fruit moves forward in the cup – apricot, a more distinct lemon – with continued suggestions of caramel and molasses. Flavor simplifies a bit in the quiet finish. "
1665,Other,/review/exotic,8.0,7.0,8.0,8.0,7.0,"Crisp, bergamot-like citrus, lavender and fir in the aroma. Soft acidity; silky mouthfeel. The citrus rounds toward ripe lemon in the cup, with a hint of deeper, savory fruit. Fades slightly in the finish.",,"White wine drinkers who prefer spicy, floral profiles.","Crisp, bergamot-like citrus, lavender and fir in the aroma. Soft acidity; silky mouthfeel. The citrus rounds toward ripe lemon in the cup, with a hint of deeper, savory fruit. Fades slightly in the finish. "
2893,Other,/review/mocha-java-9,9.0,7.0,8.0,8.0,7.0,"Delicately sweet aroma highlighted by a complex range of fruit: ripe berry, spicy citrus, with a backgrounded nut and fir. Gently tart acidity, medium body, silky mouthfeel. In the cup flavor smoothes and rounds, with the nut and fir moving forward and the fruit softening toward chocolate. Flavor persists in the short finish but fades toward a mild astringency in the long. ",,Dramatic aroma in this exotic but balanced variation on the traditional Mocha Java blend.,"Delicately sweet aroma highlighted by a complex range of fruit: ripe berry, spicy citrus, with a backgrounded nut and fir. Gently tart acidity, medium body, silky mouthfeel. In the cup flavor smoothes and rounds, with the nut and fir moving forward and the fruit softening toward chocolate. Flavor persists in the short finish but fades toward a mild astringency in the long.  "
