slug,name,roaster,roast,country_of_origin,desc_1,desc_2,latitude,longitude,rating,aroma,acid,body,flavor,aftertaste,region_africa_arabia,region_caribbean,region_central_america,region_hawaii,region_asia_pacific,region_south_america,type_espresso,type_organic,type_fair_trade,type_decaffeinated,type_pod_capsule,type_blend,type_estate
/review/panama-geisha-aroma-roast,Panama Geisha Aroma Roast,Simon Hsiehs Aroma Roast Coffees,Medium,Panama,"Deep, sweet night flowers, lemon and grapefruit and backgrounded cocoaish dark chocolate in aroma and cup. In the cup a savory hint emerges: bay leaf perhaps. Rich, resonant acidity; lightly syrupy mouthfeel. Rather dry but intensely flavorsaturated finish.","Produced from trees of the rare Ethiopiaderived botanical variety Geisha also spelled Gesha. With its generally elongated beans and distinctive floral and chocolate cup, the Geisha variety continues to distinguish itself as one of the worlds most unique coffees.  In addition to his retail roasting operation Aroma Roast Coffees, Simon Hsieh also operates Soaring Phoenix Trading, a business focused on purposedbuilt commercial espresso blends and high quality singleorigin coffees. Visit tw.myblog.yahoo.com/GreyZone or call 8860983749876 for more information.",8.559559,-81.1308434,95,10.0,8.0,9.0,10.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/guatemala-pandora-pacamara-medium-light-roast,Guatemala Pandora Pacamara Medium-Light Roast,Cafe de Impression,Medium,Guatemala,"Impressively complex in both structure sweet, bitter, savory and aromatics. Pungently rich aroma: black currant, grapefruit, cedar, roses. All carry into the cup, where the pungent, cedary citrus notes are enveloped in almost sugary sweetness. Gently bright acidity; the mouthfeel is lightish in weight but impressively silky in texture. Flavor, particularly sweet citrus, carries deeply into the finish. ","Pandora is an auction lot grown on El Injerto, one of Guatemalas most celebrated farms. This lot is comprised entirely of the Pacamara variety, a cross between the giantbeaned Maragogipe variety and Pacas, a selection of the heirloom Bourbon. By Specialty Coffee Association of America standards, this is not a mediumlight roast, but rather a classic medium roast. Located in Southern Taiwan, Café de Impression is a micro roastery owned by Jeff Chang, who also specializes in importing green coffee into Taiwan. Café de Impressions Coffees are available exclusively online.  Visit http://cafedeimpression.blogspot.com for more information.",15.5855545,-90.345759,96,10.0,9.0,8.0,10.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/medium-roast-yellow-bourbon-pulped-natural,Medium Roast Yellow Bourbon Pulped Natural,Carvalho Coffee,Medium-Dark,Brazil,"Richly pungent in aroma and cup: grapefruit, freshly fallen moist leaves, cedar. Mouthfeel is medium in weight but rather lean. Gentle, floralcitrustoned acidity. The citrus is ripe and sweet in the short finish turning rather zesty in the long. ","Grown on Fazenda Cachoeira da Grama and processed the pulped natural method, meaning the skin is removed from the coffee fruit immediately after picking, but the seeds or beans are dried with the sweet pulp, or fruit flesh, still adhering to them. From trees of the Yellow Bourbon variety. Bourbon is a prestigious, heirloom variety of Coffea Arabica; this particular strain has a yellow skin. Since 1890 the Carvalho family has been growing coffee in Brazil and expanded their operation in 2000 to include roasting in in Brazil and Oakville, Ontario, Canada.  Visit www.carvalhocoffee.ca or call 9054696063 for more information.",-10.3333333,-53.2,91,9.0,8.0,7.0,8.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-tolimas,Colombia Tolimas,Turnstile Coffee Roasters,Medium,Colombia,"Classically pure, brightly balanced profile. Honey, flowers, ripe lemon, with a rounding hint of cocoa in aroma and cup. Sweet, juicy acidity; syrupy mouthfeel. Flavor may fade a bit in the finish but the poised, complete structure of the coffee rings on. ","A classic Colombia from one of the lesser known but respected Colombia growing regions. Turnstile Coffee Bar brings the city coffee experience to the Jersey Shore in Belmar, New Jersey.  Visit www.turnstilecoffee.com or call 7328949012 for more information.",4.099917,-72.9088133,95,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/kenya-nyeri-ab-gichatha-ini-signature-series,Kenya Nyeri AB Gichatha-ini Signature Series,WoodFire Roasted Coffee,Medium,Kenya,"Pure, complete, resonantly complex. Rich, grapefruity citrus, peach, honeyish flowers in aroma and cup. Ripely citrusy acidity; silky mouthfeel. Honey in particular carries into a long, resonantly flavorsaturated finish.","Grown by the Kenyan Gikanda Farmers Cooperative Society, this coffee consists entirely of coffee from trees of the muchadmired Bourbonderived hybrid SL 28. The WoodFire Roasted Coffee Company roasts, of course, on a machine that uses oak wood as a heat source.  Visit www.woodfireroasted.com or call 7758562033 for more information.",1.4419683,38.4313975,97,9.0,10.0,9.0,10.0,10.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-harrar-3,Ethiopia Harrar,Conscious Cup Coffee Roasters,Medium,Indonesia,"Intense aroma and flavor dominated by deep, jasminelike flowers and tartly sweet fruit: pomegranate, bergamot, raspberry. Rich, complexly expressed acidity; lightly syrupy mouthfeel. The finish is lemony, sweet, and very long.","Grown and processed by members of the Oromia Coffee Farmers Cooperative Union, this coffee is Fair Trade certified, meaning it was purchased from smallholding farmers at a fair or economically sustainable price. Harrar is one of the worlds oldest and most traditional coffees. As it has been for centuries, it is simply picked and spread in the sun to dry inside the fruit. Conscious Cup Coffee Roasters is independent and familyowned and operated cafe and coffee roaster specializing in socially and environmentally sustainable coffees. Visit www.consciouscup.com or call 8153560115 for more information.",-2.4833826,117.8902853,94,9.0,9.0,8.0,9.0,9.0,1,0,0,0,0,0,0,0,1,0,0,0,0
/review/100-colombian-4,100% Colombian,Folgers,Dark,Colombia,"Disappointing for a 100 Colombian Arabica, even a Colombia presented in a roastandground, canned format. Woody aroma with some pruny sweetness. Flat acidity, leanish mouthfeel. In the cup the wood persists and the fruit turns composty and unpleasantly fermented. Flat, astringent finish.","Sold roast and ground in a 10.3ounce can; 70 cents per ounce. Composed of 100 Arabica Colombia coffees. Folgers is a 160year old coffee brand founded in San Francisco, acquired in 1963 by Procter  Gamble, and sold in 2008 to the J.M. Smucker company.  Visit www.folgers.com or call 8009379745 for more information.",4.099917,-72.9088133,75,6.0,4.0,6.0,4.0,4.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/panama-elida-estate-3,Panama Elida Estate,Kuma Coffee,Medium-Light,Panama,"Richly bright with a deeply expressed acidity: tart berry, black currant, duskblooming flowers. Pungently sweet acidity: silky mouthfeel. Very long, deep, resonant finish. ","A classic washed or wetprocessed coffee from Panamas celebrated Elida Estate. Kuma Coffee is a small Seattle, Washington based roaster that believes that coffee fosters relationships.  Visit www.kumacoffee.com or call 2063846092 for more information.",8.559559,-81.1308434,95,9.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/el-salvador-nombre-de-dios,El Salvador Nombre de Dios,Kuma Coffee,Medium-Light,El Salvador,"Fresh, naturally sweet, dominated by floral and honey notes anchored by a complicating hint of freshcut fir. The acidity is giddily and sweetly bright; the mouthfeel lively and somewhere between silky and creamy in texture. Long, resonant finish.  ","The Nombre de Dios farm is located in northern El Salvador, close to the border of Honduras and Guatemala, in the highlands of AlotepecMetapán Mountain Range. This offering was produced entirely from trees of the heirloom Bourbon variety of Arabica. Kuma Coffee is a small Seattle, Washington based roaster that believes that coffee fosters relationships.  Visit www.kumacoffee.com or call 2063846092 for more information.",13.8000382,-88.9140683,94,8.0,9.0,9.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-yirgacheffe-kochere-4,Ethiopia Yirgacheffe Kochere,Kuma Coffee,Medium,Ethiopia,"Hightoned, giddy and bright: lavender, lime zest, bakers chocolate in aroma and cup. Crisply sweettoned acidity; silky mouthfeel. The lime notes turn ripely sweet in the flavorsaturated finish.","The Kochere District adjoins the Yirgacheffe coffee growing region in southern Ethiopia, famous for its distinctively floral and fruittoned coffees from traditional varieties of Arabica long grown in the region. Yirgacheffestyle coffees like this one processed by the wet or washed method fruit skin and pulp is removed before drying typically express great aromatic complexity and intensity with a particular emphasis on citrus and floral notes. Kuma Coffee is a small Seattle, Washington based roaster that believes that coffee fosters relationships.  Visit www.kumacoffee.com or call 2063846092 for more information.",6.7678,35.6343712,93,8.0,9.0,8.0,9.0,9.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/colombia-finca-san-luis-organic,Colombia Finca San Luis Organic,Gimme Coffee,Medium-Light,Colombia,"Crisply assertive yet delicate. Nectarinelike stonefruit, tea rose and lime zest carry into the cup, complicated by freshcut fir and sweet, plummy fruit notes. Floraltoned acidity; buoyantly silky mouthfeel. More flowers and tart stone fruit in the finish.",Produced using certified organic growing methods. Farmer Omar Arango is part of the Cafinorte Orgánico Coop and processes his coffees at his own mill located on the grounds of Finca San Luis. Gimme Coffee is a smallbatch roaster with four espresso bars and an irreverent but passionate vision of coffee.  Visit www.gimmecoffee.com or call 8774466325 for more information.,4.099917,-72.9088133,91,8.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/panama-elida-estate-natural-process,Panama Elida Estate Natural Process,Kuma Coffee,Medium-Light,Panama,"Sweettoned, grapy wine and plumlike fruit are anchored by a pungent hint of cedar in aroma and cup. Richly tart acidity; lightly syrupy mouthfeel. Deeply layered, flavorsaturated finish shows just a hint of bitterness and salt in the long, though sweetness and flavor ultimately prevail. ","This is a dryprocessed or natural coffee, meaning the beans were dried inside the fruit rather than after the fruit has been removed, as is the case with the wetprocessed or washed coffees more typical of Panama. From trees of the Typica and Catuai varieties of Arabica. Elida Estate has been owned by the Lamastus family since 1918. Kuma Coffee is a small Seattle, Washington based roaster that believes that coffee fosters relationships.  Visit www.kumacoffee.com or call 2063846092 for more information.",8.559559,-81.1308434,94,10.0,8.0,9.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/panama-elida-the-seasonal-tripel,Panama Elida: The Seasonal Tripel,Oak Cliff Coffee Roasters,Medium-Light,Panama,"A sweet and very complex coffee. A discreetly fermenty, brandytoned chocolate dominates, rounded and complicated by brighter and crisper notes: strawberry, grapefruit and an almondlike nut note that under the impact of the essential sweetness of the coffee reads as lush marzipan. Remains rich and sweet in the finish, though simplifies a bit.","A blend of coffees processed by three different alternative methods on Panamas distinguished Elida Estate: natural dried in the entire fruit, honey dried in the fruit pulp only and washed all soft fruit residue removed before drying. Oak Cliff Coffee Roasters is a Dallas, Texas based wholesale roaster that believes Coffee, much like life, is not simply about what you consume, but what you can create.  Visit www.oakcliffcoffee.com or call 2149296752 for more information.",8.559559,-81.1308434,92,9.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-sidamo-ardi-2,Ethiopia Sidamo Ardi,BeanFruit Coffee Co.,Medium,Ethiopia,"Deep, sweettoned aroma: dark chocolate, rich cedar, apricotlike fruit, lilylike flowers. Rich though slightly rough acidity; impressively full, syrupy mouthfeel. The complex aromatics simplify a bit in the cup, but retain depth and resonance. Long though rather dry and piney finish. ","Grown in the Guji Zone of Sidama Province, this Ethiopian coffee is a dry or natural processed coffee, meaning the beans were dried inside the fruit rather than after the fruit was removed, as is the case with wetprocessed or washed coffees. This coffee won first place at the Ethiopia Taste of Harvest Competition in 2010.BeanFruit Coffee Company is a Flowood, Mississippi based roaster whose motto is: coffee.character.cause. It lives up to this motto by donating 30 cents for every pound of green coffee purchased to charities that help the local community as well as those that support coffee farmers. Visit www.beanfruit.com or call 6016242605 for more information.",6.7678,35.6343712,89,8.0,7.0,9.0,8.0,7.0,1,0,0,0,0,0,0,0,0,0,0,0,0
/review/ethiopia-yirgacheffe-kochere-micro-lot,Ethiopia Yirgacheffe Kochere Micro-lot,Paradise Roasters,Medium,Ethiopia,"Intense aroma and flavor, with spicy, jasminelike flowers, zesty lime and a hint of sweet cocoa. Crisply delicate acidity; smooth, silky mouthfeel. Flavor carries deep into a tart, rather bittersweet finish.  ","The Kochere District adjoins the Yirgacheffe coffee growing region in southern Ethiopia, famous for its distinctively floral and fruittoned coffees from traditional varieties of Arabica long grown in the region. Yirgacheffestyle coffees like this one processed by the wet or washed method fruit skin and pulp is removed before drying typically express great aromatic complexity and intensity with a particular emphasis on citrus and floral notes. Paradise Roasters prides itself on roasting and shipping coffee only after orders are placed. Its metaphoric mission is to bring some paradisiacal warmth from the coffeegrowing south to the cool environs of Minnesota.  Visit www.paradiseroasters.com or call 7634330626 for more information.",6.7678,35.6343712,92,9.0,8.0,8.0,9.0,8.0,0,0,0,0,0,0,0,0,0,0,0,0,0
